,birth_year,region,health,general_happy,past_week_happy,see_friends,see_relatives,income,work_hours,job_satisfaction,weekend_internet,weekday_internet,use_twitter,internet_per_week
2656,1953.0,W. nor. central,,Very happy,,Sev times a mnth,Sev times a year,,,Very satisfied,,,,
2657,1933.0,W. nor. central,Fair,Not too happy,Some of the time,,,,,,,,,
2658,1936.0,W. nor. central,,Very happy,,Never,Sev times a mnth,,,,,,,
2659,1975.0,W. nor. central,,Pretty happy,,Once a month,Almost daily,,,Very dissatisfied,1.0,3.0,No,17.0
2660,1937.0,W. nor. central,,Pretty happy,,Once a year,Sev times a mnth,,,,,,,
2661,1970.0,W. nor. central,,Pretty happy,,Never,Sev times a week,,,Very satisfied,,,,
2662,1939.0,W. nor. central,,Very happy,,Once a month,Once a month,,,,0.0,0.0,No,0.0
2663,1950.0,W. nor. central,Good,Pretty happy,,Once a year,Once a year,21249.0,,Mod. satisfied,,,,
2664,1939.0,W. nor. central,Good,Pretty happy,,Sev times a year,Sev times a year,,,,,,,
2665,1959.0,W. nor. central,Poor,Not too happy,Some of the time,,,,,,,,,
2666,1990.0,W. nor. central,,Very happy,,Once a month,Sev times a mnth,32499.0,,Very satisfied,2.0,1.0,No,9.0
2667,1968.0,W. nor. central,Good,Very happy,,Never,Once a month,1999.0,,,,,,
2668,1965.0,W. nor. central,Good,Pretty happy,,Never,Never,67499.0,,Mod. satisfied,,,,
2669,1974.0,W. nor. central,Excellent,Very happy,Most of the time,,,67499.0,,Very satisfied,,,No,
2670,1994.0,W. nor. central,,Pretty happy,,Sev times a mnth,Almost daily,44999.0,,Mod. satisfied,4.0,3.0,No,23.0
2671,1967.0,W. nor. central,Good,Very happy,All or almost all of the time,,,54999.0,,Very satisfied,2.0,2.0,No,14.0
2672,1987.0,W. nor. central,,Not too happy,,Once a month,Sev times a week,,,Mod. satisfied,5.0,5.0,No,35.0
2673,1946.0,W. nor. central,Fair,Pretty happy,,Sev times a mnth,Almost daily,,,,,,,
2674,1974.0,W. nor. central,Excellent,Pretty happy,All or almost all of the time,,,44999.0,,Very satisfied,1.0,2.0,No,12.0
2675,1962.0,W. nor. central,,Not too happy,,Once a month,Almost daily,,,Very dissatisfied,,,,
2676,1991.0,W. nor. central,Good,Pretty happy,Most of the time,,,67499.0,,Very satisfied,,,,
2677,1963.0,W. nor. central,,Pretty happy,,Once a month,Once a month,27499.0,,Very satisfied,0.0,0.0,No,0.0
2678,1992.0,W. nor. central,Fair,Very happy,,Sev times a mnth,Once a month,32499.0,,Very satisfied,,,,
2679,1934.0,W. nor. central,Good,Pretty happy,,Sev times a year,Sev times a year,,,,,,,
2680,1964.0,W. nor. central,Good,Very happy,,Sev times a year,Almost daily,,,,,,,
2681,1992.0,W. nor. central,,Very happy,,Sev times a year,Sev times a mnth,27499.0,,Very satisfied,1.0,1.0,No,7.0
2682,1956.0,W. nor. central,Poor,Not too happy,None or almost none of the time,,,,,,,,,
2683,1994.0,W. nor. central,,Very happy,,Once a year,Sev times a mnth,37499.0,,Very satisfied,,,,
2684,1982.0,W. nor. central,Good,Very happy,,Sev times a year,Sev times a mnth,21249.0,,Very satisfied,,,,
2685,1962.0,E. nor. central,,Pretty happy,,Once a year,Once a month,37499.0,,Very satisfied,,,,
2686,1985.0,E. nor. central,Good,Pretty happy,,Once a year,Sev times a mnth,,,,,,,
2687,1974.0,E. nor. central,,Pretty happy,,Once a month,Sev times a mnth,54999.0,,Mod. satisfied,2.0,1.0,No,9.0
2688,1961.0,E. nor. central,,Pretty happy,,Sev times a year,Sev times a mnth,,,,,,,
2689,1938.0,E. nor. central,Good,Pretty happy,,Once a year,Once a month,,,,,,,
2690,1957.0,E. nor. central,Good,Pretty happy,Most of the time,,,44999.0,,Very satisfied,1.0,1.0,No,7.0
2691,1960.0,E. nor. central,,Pretty happy,,Once a month,Sev times a year,,,,,,No,
2692,1959.0,E. nor. central,Good,Pretty happy,,Sev times a year,Once a month,21249.0,,Very dissatisfied,,,,
2693,1961.0,E. nor. central,Good,Pretty happy,Most of the time,,,44999.0,,Very satisfied,1.0,7.0,No,37.0
2694,1953.0,E. nor. central,,Pretty happy,,Once a month,Sev times a year,,,,3.0,2.0,No,16.0
2695,1979.0,E. nor. central,Good,Pretty happy,,Sev times a mnth,Sev times a mnth,99999.0,,Mod. satisfied,,,,
2696,1945.0,E. nor. central,Good,Pretty happy,Most of the time,,,,,,24.0,0.0,No,48.0
2697,1962.0,E. nor. central,,Pretty happy,,Sev times a year,Once a month,82499.0,,Very satisfied,1.0,2.0,No,12.0
2698,1938.0,E. nor. central,Good,Pretty happy,,Sev times a week,Sev times a week,,,,,,,
2699,1976.0,E. nor. central,Fair,Pretty happy,Some of the time,,,16249.0,,Mod. satisfied,6.0,3.0,No,27.0
2700,1965.0,E. nor. central,,Very happy,,Sev times a year,Almost daily,44999.0,,Mod. satisfied,2.0,2.0,No,14.0
2701,1994.0,E. nor. central,Fair,Very happy,Most of the time,,,,,Very satisfied,2.0,3.0,No,19.0
2702,1933.0,E. nor. central,Good,Pretty happy,,Never,Sev times a year,,,,,,,
2703,1947.0,E. nor. central,Fair,Not too happy,Some of the time,,,,,,,,,
2704,1970.0,E. nor. central,Fair,Pretty happy,,Once a month,Once a month,,,Mod. satisfied,,,,
2705,1982.0,E. nor. central,Fair,Pretty happy,,Sev times a week,Sev times a week,44999.0,,,,,,
2706,1980.0,E. nor. central,,Pretty happy,,Once a year,Once a month,32499.0,,Mod. satisfied,2.0,2.0,No,14.0
2707,1991.0,E. nor. central,Fair,Not too happy,,Once a month,Once a month,,,Very dissatisfied,,,,
2708,1973.0,E. nor. central,Good,Pretty happy,Most of the time,,,67499.0,,Very satisfied,,,No,
2709,1980.0,E. nor. central,,Pretty happy,,Sev times a mnth,Sev times a mnth,,,,6.0,6.0,No,42.0
2710,1955.0,E. nor. central,Good,Pretty happy,All or almost all of the time,,,67499.0,,Very satisfied,,,,
2711,1963.0,E. nor. central,Good,Pretty happy,Most of the time,,,27499.0,,Very satisfied,3.0,3.0,No,21.0
2712,1944.0,E. nor. central,,Not too happy,,Once a year,Sev times a year,,,,4.0,4.0,No,28.0
2713,1985.0,E. nor. central,Good,Pretty happy,,Sev times a year,Sev times a week,37499.0,,A little dissat,,,,
2714,1985.0,E. nor. central,Good,Very happy,Most of the time,,,44999.0,,Very satisfied,1.0,0.0,No,2.0
2715,1995.0,E. nor. central,,Pretty happy,,Sev times a week,Once a month,23749.0,,Mod. satisfied,3.0,3.0,No,21.0
2716,1982.0,E. nor. central,Fair,Pretty happy,,Sev times a year,Sev times a week,37499.0,,,,,,
2717,1984.0,E. nor. central,Excellent,Very happy,All or almost all of the time,,,,,Very satisfied,1.0,3.0,Yes,17.0
2718,1953.0,E. nor. central,,Very happy,,Once a year,Sev times a year,1999.0,,,,,,
2719,1977.0,E. nor. central,Excellent,Not too happy,,Sev times a week,Sev times a year,,,A little dissat,,,,
2720,1967.0,E. nor. central,Fair,Pretty happy,Most of the time,,,44999.0,,Very satisfied,10.0,12.0,No,80.0
2721,1982.0,E. nor. central,Fair,Pretty happy,Most of the time,,,13749.0,,A little dissat,1.0,1.0,No,7.0
2722,1943.0,E. nor. central,,Pretty happy,,Sev times a year,Once a month,,,Mod. satisfied,,,,
2723,1959.0,E. nor. central,Excellent,Pretty happy,,Sev times a week,Sev times a year,37499.0,,Mod. satisfied,,,,
2724,1933.0,E. nor. central,Fair,Not too happy,Some of the time,,,,,,,,,
2725,1939.0,E. nor. central,Fair,Not too happy,Most of the time,,,4499.0,,Mod. satisfied,,,,
2726,1947.0,E. nor. central,,Very happy,,Sev times a year,Once a month,,,,,,,
2727,1987.0,E. nor. central,Excellent,Pretty happy,,Sev times a mnth,Once a year,82499.0,,Very satisfied,,,,
2728,1953.0,E. nor. central,Good,Not too happy,All or almost all of the time,,,,,,2.0,2.0,Yes,14.0
2729,1978.0,E. nor. central,Fair,Pretty happy,Most of the time,,,13749.0,,Mod. satisfied,1.0,1.0,Yes,7.0
2730,1963.0,E. nor. central,Good,Pretty happy,,Sev times a mnth,Sev times a week,99999.0,,,,,,
2731,1955.0,E. nor. central,,Not too happy,,Never,Almost daily,13749.0,,Very satisfied,1.0,1.0,No,7.0
2732,1973.0,E. nor. central,Fair,Pretty happy,,Never,Sev times a week,,,Very dissatisfied,,,,
2733,1968.0,E. nor. central,Excellent,Very happy,All or almost all of the time,,,44999.0,,Very satisfied,,,No,
2734,1962.0,E. nor. central,,Pretty happy,,Sev times a mnth,Sev times a week,23749.0,,Mod. satisfied,,,,
2735,1984.0,E. nor. central,Good,Pretty happy,,Sev times a mnth,Sev times a week,37499.0,,,,,,
2736,1960.0,E. nor. central,Fair,Not too happy,Some of the time,,,44999.0,,Very satisfied,,,,
2737,1947.0,E. nor. central,Good,Pretty happy,Most of the time,,,,,,,,,
2738,1977.0,E. nor. central,,Pretty happy,,Once a month,Sev times a week,67499.0,,Very satisfied,,,No,
2739,1973.0,South atlantic,Poor,Very happy,,Once a month,Sev times a week,44999.0,,,,,,
2740,1963.0,South atlantic,,Pretty happy,,Once a month,Once a month,23749.0,,A little dissat,1.0,1.0,No,7.0
2741,1962.0,South atlantic,Fair,Very happy,All or almost all of the time,,,,,Very satisfied,0.0,1.0,No,5.0
2742,1937.0,South atlantic,Good,Not too happy,Most of the time,,,,,,,,,
2743,1945.0,South atlantic,Excellent,Pretty happy,,Sev times a year,Once a month,,,,,,,
2744,1955.0,South atlantic,,Very happy,,Sev times a year,Sev times a mnth,27499.0,,Very satisfied,,,,
2745,1993.0,South atlantic,Good,Pretty happy,Some of the time,,,7499.0,,Very satisfied,24.0,5.0,No,73.0
2746,1961.0,South atlantic,,Very happy,,Once a month,Sev times a year,170000.0,,Very satisfied,,,No,
2747,1956.0,South atlantic,Fair,Pretty happy,,Sev times a week,Sev times a year,,,,,,,
2748,1944.0,South atlantic,Good,Not too happy,,Once a year,Once a year,,,,,,,
2749,1956.0,South atlantic,Excellent,Very happy,Some of the time,,,8999.0,,Very satisfied,,,,
2750,1972.0,South atlantic,,Very happy,,Sev times a year,Almost daily,23749.0,,Very satisfied,3.0,2.0,No,16.0
2751,1954.0,E. nor. central,Fair,Very happy,,Sev times a week,Almost daily,,,,,,,
2752,1966.0,E. nor. central,Excellent,Very happy,All or almost all of the time,,,13749.0,,Very satisfied,,,,
2753,1981.0,E. nor. central,,Pretty happy,,Once a month,Sev times a mnth,54999.0,,Very satisfied,2.0,2.0,No,14.0
2754,1978.0,E. nor. central,,Pretty happy,,Once a year,Almost daily,8999.0,,Very dissatisfied,0.0,0.0,No,0.0
2755,1955.0,E. nor. central,Good,Very happy,,Once a year,Once a month,99999.0,,Very satisfied,,,,
2756,1990.0,E. nor. central,Poor,Very happy,,Never,Sev times a week,,,,,,,
2757,1955.0,E. nor. central,,Pretty happy,,Never,Once a month,32499.0,,Very satisfied,,,,
2758,1983.0,E. nor. central,Good,Not too happy,Most of the time,,,,,Mod. satisfied,10.0,5.0,No,45.0
2759,1970.0,E. nor. central,,Not too happy,,Sev times a mnth,Sev times a week,,,Very satisfied,,,,
2760,1929.0,E. nor. central,Good,Pretty happy,,Sev times a year,Sev times a week,,,Very satisfied,,,,
2761,1970.0,E. nor. central,,Very happy,,Sev times a year,Sev times a mnth,67499.0,,Very satisfied,,,,
2762,1966.0,E. nor. central,,Not too happy,,Once a month,Sev times a week,1000.0,,Very satisfied,20.0,5.0,Yes,65.0
2763,1977.0,E. nor. central,Fair,Not too happy,,Sev times a mnth,Sev times a mnth,32499.0,,Mod. satisfied,,,,
2764,1992.0,E. nor. central,Good,Very happy,,Once a month,Almost daily,,,,,,,
2765,1952.0,E. nor. central,,Very happy,,Once a year,Sev times a mnth,,,,,,,
2766,1974.0,E. nor. central,Good,Pretty happy,,Once a month,Once a month,3499.0,30.0,Very satisfied,,,,
2767,1973.0,E. nor. central,Fair,Pretty happy,Most of the time,,,,,Mod. satisfied,3.0,1.0,No,11.0
2768,1978.0,E. sou. central,Good,Pretty happy,Most of the time,,,,,Very satisfied,4.0,6.0,No,38.0
2769,1992.0,E. sou. central,,Pretty happy,,Sev times a mnth,Almost daily,27499.0,,A little dissat,1.0,1.0,No,7.0
2770,1984.0,E. sou. central,,Pretty happy,,Once a year,Almost daily,23749.0,,Very satisfied,,,No,
2771,1991.0,E. sou. central,Excellent,Very happy,,Sev times a week,Almost daily,,,,,,,
2772,1996.0,E. sou. central,,Very happy,,Never,Once a month,,,Very satisfied,,,,
2773,1976.0,E. sou. central,Good,Very happy,All or almost all of the time,,,,,Very satisfied,0.0,0.0,No,0.0
2774,1957.0,E. sou. central,Excellent,Very happy,Most of the time,,,54999.0,,Very satisfied,0.0,0.0,No,0.0
2775,1966.0,E. sou. central,,Very happy,,Never,Once a month,44999.0,,Mod. satisfied,1.0,0.0,No,2.0
2776,1964.0,E. sou. central,Fair,Very happy,,Once a month,Sev times a mnth,67499.0,,,,,,
2777,1949.0,E. sou. central,Good,Pretty happy,All or almost all of the time,,,,,Mod. satisfied,,,,
2778,1977.0,E. sou. central,Poor,Pretty happy,Some of the time,,,,,Mod. satisfied,3.0,3.0,Yes,21.0
2779,1949.0,E. sou. central,Good,Pretty happy,All or almost all of the time,,,,,,,,,
2780,1974.0,E. sou. central,,Very happy,,Once a year,Almost daily,11249.0,,Very satisfied,,,,
2781,1986.0,E. sou. central,Good,Pretty happy,,Never,Sev times a mnth,,,Very satisfied,,,,
2782,1947.0,E. sou. central,Excellent,Very happy,Most of the time,,,,,,,,,
2783,1983.0,E. sou. central,,Pretty happy,,Never,Sev times a week,,,Mod. satisfied,,,,
2784,1964.0,E. sou. central,Fair,Very happy,,Once a month,Almost daily,,,,,,,
2785,1985.0,E. sou. central,Good,Not too happy,Most of the time,,,32499.0,,Very satisfied,3.0,3.0,No,21.0
2786,1973.0,E. sou. central,Fair,Not too happy,,Once a month,Once a year,27499.0,,Mod. satisfied,,,,
2787,1961.0,E. sou. central,Fair,Very happy,All or almost all of the time,,,8999.0,,,,,,
2788,1961.0,E. sou. central,Fair,Not too happy,,Never,Sev times a mnth,5499.0,40.0,,,,,
2789,1987.0,E. sou. central,Excellent,Not too happy,All or almost all of the time,,,,,Very satisfied,,,,
2790,1990.0,E. sou. central,,Not too happy,,Once a year,Sev times a mnth,,,Very dissatisfied,4.0,4.0,No,28.0
2791,1937.0,E. sou. central,,Pretty happy,,Sev times a mnth,Sev times a mnth,,,Very satisfied,,,,
2792,1985.0,E. sou. central,Fair,Pretty happy,,Sev times a year,Sev times a week,,,Mod. satisfied,,,,
2793,1940.0,E. sou. central,,Very happy,,Never,Never,,,,,,,
2794,1982.0,E. sou. central,Good,Pretty happy,,Almost daily,Sev times a year,,,Mod. satisfied,,,,
2795,1937.0,E. sou. central,Fair,Very happy,,Once a year,Once a month,,,,,,,
2796,1993.0,E. sou. central,Good,Pretty happy,Most of the time,,,13749.0,,Mod. satisfied,,,,
2797,1950.0,E. sou. central,,Not too happy,,Never,Once a year,,,,,,,
2798,1947.0,E. sou. central,Good,Very happy,,Sev times a week,Sev times a week,,,,,,,
2799,1957.0,E. sou. central,Fair,Pretty happy,,Once a year,Sev times a week,,,,,,,
2800,1990.0,E. sou. central,,Very happy,,Once a month,Sev times a week,,,Very satisfied,2.0,2.0,No,14.0
2801,1942.0,South atlantic,Good,Pretty happy,,Sev times a year,Almost daily,,,,,,,
2802,1982.0,South atlantic,,Not too happy,,Once a month,Almost daily,7499.0,,Very satisfied,,,,
2803,1933.0,South atlantic,,Not too happy,,Never,Never,,,,,,,
2804,1962.0,South atlantic,Poor,Not too happy,Some of the time,,,1000.0,,A little dissat,,,,
2805,1978.0,South atlantic,,Pretty happy,,Once a month,Sev times a week,13749.0,,Very satisfied,,,,
2806,1955.0,South atlantic,Fair,Not too happy,,Sev times a mnth,Almost daily,,,Very satisfied,,,,
2807,1960.0,South atlantic,Good,Not too happy,Some of the time,,,,,A little dissat,,,,
2808,1958.0,South atlantic,Good,Pretty happy,Some of the time,,,13749.0,,Mod. satisfied,2.0,1.0,No,9.0
2809,1976.0,South atlantic,Fair,Pretty happy,Most of the time,,,82499.0,,Mod. satisfied,2.0,1.0,No,9.0
2810,1963.0,South atlantic,,Not too happy,,Sev times a year,Sev times a mnth,,,A little dissat,,,,
2811,1953.0,South atlantic,Good,Very happy,,Sev times a week,Almost daily,,,Very satisfied,,,,
2812,1954.0,South atlantic,,Pretty happy,,Once a month,Once a month,,,Very satisfied,,,,
2813,1950.0,South atlantic,,Very happy,,Once a month,Sev times a week,54999.0,,Very satisfied,,,,
2814,1934.0,South atlantic,Fair,Pretty happy,Some of the time,,,,,,,,,
2815,1974.0,South atlantic,,Pretty happy,,Sev times a mnth,Sev times a year,,,Mod. satisfied,1.0,8.0,No,42.0
2816,1963.0,South atlantic,,Pretty happy,,Once a year,Sev times a mnth,16249.0,,Very satisfied,,,,
2817,1970.0,South atlantic,Fair,Pretty happy,,Sev times a mnth,Sev times a mnth,119999.0,,Very satisfied,,,,
2818,1961.0,South atlantic,Good,Pretty happy,Most of the time,,,82499.0,,Very satisfied,4.0,2.0,No,18.0
2819,1959.0,South atlantic,Good,Very happy,All or almost all of the time,,,,,Very satisfied,,,No,
2820,1965.0,South atlantic,,Not too happy,,Never,Never,21249.0,,Very dissatisfied,,,,
2821,1938.0,South atlantic,Excellent,Not too happy,Most of the time,,,,,,,,,
2822,1935.0,South atlantic,Fair,Very happy,,Never,Sev times a week,,,,,,,
2823,1998.0,South atlantic,Good,Not too happy,Most of the time,,,,,,1.0,1.0,No,7.0
2824,1945.0,South atlantic,Poor,Very happy,,Sev times a mnth,Almost daily,,,,,,,
